日期,单位净值,LJJZ,SDATE,ACTUALSYI,NAVTYPE,净值增长量,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2019/12/3,2.123,2.123,,,1,0,开放申购,开放赎回,,,,
2019/12/2,2.123,2.123,,,1,-1.35,开放申购,开放赎回,,,,
2019/11/29,2.152,2.152,,,1,-2.23,开放申购,开放赎回,,,,
2019/11/28,2.201,2.201,,,1,0.09,开放申购,开放赎回,,,,
2019/11/27,2.199,2.199,,,1,-0.95,开放申购,开放赎回,,,,
2019/11/26,2.22,2.22,,,1,0.77,开放申购,开放赎回,,,,
2019/11/25,2.203,2.203,,,1,-0.94,开放申购,开放赎回,,,,
2019/11/22,2.224,2.224,,,1,-3.89,开放申购,开放赎回,,,,
2019/11/21,2.314,2.314,,,1,-1.2,开放申购,开放赎回,,,,
2019/11/20,2.342,2.342,,,1,-0.26,开放申购,开放赎回,,,,
2019/11/19,2.348,2.348,,,1,2.04,开放申购,开放赎回,,,,
2019/11/18,2.301,2.301,,,1,0.22,开放申购,开放赎回,,,,
2019/11/15,2.296,2.296,,,1,-0.35,开放申购,开放赎回,,,,
2019/11/14,2.304,2.304,,,1,1.5,开放申购,开放赎回,,,,
2019/11/13,2.27,2.27,,,1,1.79,开放申购,开放赎回,,,,
2019/11/12,2.23,2.23,,,1,0.45,开放申购,开放赎回,,,,
2019/11/11,2.22,2.22,,,1,-2.5,开放申购,开放赎回,,,,
2019/11/8,2.277,2.277,,,1,-0.26,开放申购,开放赎回,,,,
2019/11/7,2.283,2.283,,,1,0.31,开放申购,开放赎回,,,,
2019/11/6,2.276,2.276,,,1,-0.35,开放申购,开放赎回,,,,
2019/11/5,2.284,2.284,,,1,-0.35,开放申购,开放赎回,,,,
2019/11/4,2.292,2.292,,,1,2.09,开放申购,开放赎回,,,,
2019/11/1,2.245,2.245,,,1,1.22,开放申购,开放赎回,,,,
2019/10/31,2.218,2.218,,,1,1.19,开放申购,开放赎回,,,,
2019/10/30,2.192,2.192,,,1,-0.77,开放申购,开放赎回,,,,
2019/10/29,2.209,2.209,,,1,0.73,开放申购,开放赎回,,,,
2019/10/28,2.193,2.193,,,1,1.62,开放申购,开放赎回,,,,
2019/10/25,2.158,2.158,,,1,0.94,开放申购,开放赎回,,,,
2019/10/24,2.138,2.138,,,1,-0.79,开放申购,开放赎回,,,,
2019/10/23,2.155,2.155,,,1,-2,开放申购,开放赎回,,,,
2019/10/22,2.199,2.199,,,1,1.1,开放申购,开放赎回,,,,
2019/10/21,2.175,2.175,,,1,-2.03,开放申购,开放赎回,,,,
2019/10/18,2.22,2.22,,,1,-0.4,开放申购,开放赎回,,,,
2019/10/17,2.229,2.229,,,1,0.77,开放申购,开放赎回,,,,
2019/10/16,2.212,2.212,,,1,0.68,开放申购,开放赎回,,,,
2019/10/15,2.197,2.197,,,1,-0.41,开放申购,开放赎回,,,,
2019/10/14,2.206,2.206,,,1,0.14,开放申购,开放赎回,,,,
2019/10/11,2.203,2.203,,,1,0.32,开放申购,开放赎回,,,,
2019/10/10,2.196,2.196,,,1,4.32,开放申购,开放赎回,,,,
2019/10/9,2.105,2.105,,,1,-0.43,开放申购,开放赎回,,,,
2019/10/8,2.114,2.114,,,1,0.48,开放申购,开放赎回,,,,
2019/9/30,2.104,2.104,,,1,0.33,开放申购,开放赎回,,,,
2019/9/27,2.097,2.097,,,1,0.29,开放申购,开放赎回,,,,
2019/9/26,2.091,2.091,,,1,-1.41,开放申购,开放赎回,,,,
2019/9/25,2.121,2.121,,,1,-0.75,开放申购,开放赎回,,,,
2019/9/24,2.137,2.137,,,1,2.15,开放申购,开放赎回,,,,
2019/9/23,2.092,2.092,,,1,-1.18,开放申购,开放赎回,,,,
2019/9/20,2.117,2.117,,,1,0.67,开放申购,开放赎回,,,,
2019/9/19,2.103,2.103,,,1,0.77,开放申购,开放赎回,,,,
2019/9/18,2.087,2.087,,,1,0.97,开放申购,开放赎回,,,,
2019/9/17,2.067,2.067,,,1,-0.82,开放申购,开放赎回,,,,
2019/9/16,2.084,2.084,,,1,0.97,开放申购,开放赎回,,,,
2019/9/12,2.064,2.064,,,1,0.19,开放申购,开放赎回,,,,
2019/9/11,2.06,2.06,,,1,-1.81,开放申购,开放赎回,,,,
2019/9/10,2.098,2.098,,,1,0.82,开放申购,开放赎回,,,,
2019/9/9,2.081,2.081,,,1,0.24,开放申购,开放赎回,,,,
2019/9/6,2.076,2.076,,,1,0.48,开放申购,开放赎回,,,,
2019/9/5,2.066,2.066,,,1,-0.19,开放申购,开放赎回,,,,
2019/9/4,2.07,2.07,,,1,-0.48,开放申购,开放赎回,,,,
2019/9/3,2.08,2.08,,,1,-0.91,开放申购,开放赎回,,,,
2019/9/2,2.099,2.099,,,1,1.06,开放申购,开放赎回,,,,
2019/8/30,2.077,2.077,,,1,0.68,开放申购,开放赎回,,,,
2019/8/29,2.063,2.063,,,1,-0.15,开放申购,开放赎回,,,,
2019/8/28,2.066,2.066,,,1,-1.01,开放申购,开放赎回,,,,
2019/8/27,2.087,2.087,,,1,0.77,开放申购,开放赎回,,,,
2019/8/26,2.071,2.071,,,1,0.73,开放申购,开放赎回,,,,
2019/8/23,2.056,2.056,,,1,2.65,开放申购,开放赎回,,,,
2019/8/22,2.003,2.003,,,1,1.21,开放申购,开放赎回,,,,
2019/8/21,1.979,1.979,,,1,-0.6,开放申购,开放赎回,,,,
2019/8/20,1.991,1.991,,,1,-0.15,开放申购,开放赎回,,,,
2019/8/19,1.994,1.994,,,1,1.68,开放申购,开放赎回,,,,
2019/8/16,1.961,1.961,,,1,1.45,开放申购,开放赎回,,,,
2019/8/15,1.933,1.933,,,1,0.42,开放申购,开放赎回,,,,
2019/8/14,1.925,1.925,,,1,1.42,开放申购,开放赎回,,,,
2019/8/13,1.898,1.898,,,1,0.16,开放申购,开放赎回,,,,
2019/8/12,1.895,1.895,,,1,1.17,开放申购,开放赎回,,,,
2019/8/9,1.873,1.873,,,1,0.43,开放申购,开放赎回,,,,
2019/8/8,1.865,1.865,,,1,1.8,开放申购,开放赎回,,,,
2019/8/7,1.832,1.832,,,1,1.44,开放申购,开放赎回,,,,
2019/8/6,1.806,1.806,,,1,0.06,开放申购,开放赎回,,,,
2019/8/5,1.805,1.805,,,1,-1.47,开放申购,开放赎回,,,,
2019/8/2,1.832,1.832,,,1,0.22,开放申购,开放赎回,,,,
2019/8/1,1.828,1.828,,,1,-0.87,开放申购,开放赎回,,,,
2019/7/31,1.844,1.844,,,1,-0.54,开放申购,开放赎回,,,,
2019/7/30,1.854,1.854,,,1,0.32,开放申购,开放赎回,,,,
2019/7/29,1.848,1.848,,,1,-0.54,开放申购,开放赎回,,,,
2019/7/26,1.858,1.858,,,1,0.7,开放申购,开放赎回,,,,
2019/7/25,1.845,1.845,,,1,0,开放申购,开放赎回,,,,
2019/7/24,1.845,1.845,,,1,0.6,开放申购,开放赎回,,,,
2019/7/23,1.834,1.834,,,1,0.66,开放申购,开放赎回,,,,
2019/7/22,1.822,1.822,,,1,-0.38,开放申购,开放赎回,,,,
2019/7/19,1.829,1.829,,,1,0.38,开放申购,开放赎回,,,,
2019/7/18,1.822,1.822,,,1,-1.03,开放申购,开放赎回,,,,
2019/7/17,1.841,1.841,,,1,-0.27,开放申购,开放赎回,,,,
2019/7/16,1.846,1.846,,,1,-0.75,开放申购,开放赎回,,,,
2019/7/15,1.86,1.86,,,1,0.16,开放申购,开放赎回,,,,
2019/7/12,1.857,1.857,,,1,0.54,开放申购,开放赎回,,,,
2019/7/11,1.847,1.847,,,1,0.38,开放申购,开放赎回,,,,
2019/7/10,1.84,1.84,,,1,0.38,开放申购,开放赎回,,,,
2019/7/9,1.833,1.833,,,1,-0.16,开放申购,开放赎回,,,,
2019/7/8,1.836,1.836,,,1,-1.87,开放申购,开放赎回,,,,
2019/7/5,1.871,1.871,,,1,1.8,开放申购,开放赎回,,,,
2019/7/4,1.838,1.838,,,1,-1.34,开放申购,开放赎回,,,,
2019/7/3,1.863,1.863,,,1,-1.64,开放申购,开放赎回,,,,
2019/7/2,1.894,1.894,,,1,1.66,开放申购,开放赎回,,,,
2019/7/1,1.863,1.863,,,1,2.53,开放申购,开放赎回,,,,
2019/6/28,1.817,1.817,,,1,-0.16,开放申购,开放赎回,,,,
2019/6/27,1.82,1.82,,,1,1.34,开放申购,开放赎回,,,,
2019/6/26,1.796,1.796,,,1,1.58,开放申购,开放赎回,,,,
2019/6/25,1.768,1.768,,,1,-0.11,开放申购,开放赎回,,,,
2019/6/24,1.77,1.77,,,1,0.17,开放申购,开放赎回,,,,
2019/6/21,1.767,1.767,,,1,0.34,开放申购,开放赎回,,,,
2019/6/20,1.761,1.761,,,1,1.73,开放申购,开放赎回,,,,
2019/6/19,1.731,1.731,,,1,1.29,开放申购,开放赎回,,,,
2019/6/18,1.709,1.709,,,1,0.65,开放申购,开放赎回,,,,
2019/6/17,1.698,1.698,,,1,-0.18,开放申购,开放赎回,,,,
2019/6/14,1.701,1.701,,,1,-0.06,开放申购,开放赎回,,,,
2019/6/13,1.702,1.702,,,1,0.65,开放申购,开放赎回,,,,
2019/6/12,1.691,1.691,,,1,-0.35,开放申购,开放赎回,,,,
2019/6/11,1.697,1.697,,,1,2.97,开放申购,开放赎回,,,,
2019/6/10,1.648,1.648,,,1,0.98,开放申购,开放赎回,,,,
2019/6/6,1.632,1.632,,,1,-1.33,开放申购,开放赎回,,,,
2019/6/5,1.654,1.654,,,1,-2.36,开放申购,开放赎回,,,,
2019/6/4,1.694,1.694,,,1,-1.91,开放申购,开放赎回,,,,
2019/6/3,1.727,1.727,,,1,-0.4,开放申购,开放赎回,,,,
2019/5/31,1.734,1.734,,,1,0.41,开放申购,开放赎回,,,,
2019/5/30,1.727,1.727,,,1,-0.12,开放申购,开放赎回,,,,
2019/5/29,1.729,1.729,,,1,-0.35,开放申购,开放赎回,,,,
2019/5/28,1.735,1.735,,,1,0.75,开放申购,开放赎回,,,,
2019/5/27,1.722,1.722,,,1,0.53,开放申购,开放赎回,,,,
2019/5/24,1.713,1.713,,,1,-0.35,开放申购,开放赎回,,,,
2019/5/23,1.719,1.719,,,1,-1.88,开放申购,开放赎回,,,,
2019/5/22,1.752,1.752,,,1,-0.17,开放申购,开放赎回,,,,
2019/5/21,1.755,1.755,,,1,1.33,开放申购,开放赎回,,,,
2019/5/20,1.732,1.732,,,1,-1.2,开放申购,开放赎回,,,,
2019/5/17,1.753,1.753,,,1,-1.9,开放申购,开放赎回,,,,
2019/5/16,1.787,1.787,,,1,0.56,开放申购,开放赎回,,,,
2019/5/15,1.777,1.777,,,1,2.24,开放申购,开放赎回,,,,
2019/5/14,1.738,1.738,,,1,-0.8,开放申购,开放赎回,,,,
2019/5/13,1.752,1.752,,,1,-0.17,开放申购,开放赎回,,,,
2019/5/10,1.755,1.755,,,1,3.05,开放申购,开放赎回,,,,
2019/5/9,1.703,1.703,,,1,-2.46,开放申购,开放赎回,,,,
2019/5/8,1.746,1.746,,,1,-0.91,开放申购,开放赎回,,,,
2019/5/7,1.762,1.762,,,1,2.5,开放申购,开放赎回,,,,
2019/5/6,1.719,1.719,,,1,-4.39,开放申购,开放赎回,,,,
2019/4/30,1.798,1.798,,,1,0.56,开放申购,开放赎回,,,,
2019/4/29,1.788,1.788,,,1,1.59,开放申购,开放赎回,,,,
2019/4/26,1.76,1.76,,,1,-0.9,开放申购,开放赎回,,,,
2019/4/25,1.776,1.776,,,1,-1.11,开放申购,开放赎回,,,,
2019/4/24,1.796,1.796,,,1,0.28,开放申购,开放赎回,,,,
2019/4/23,1.791,1.791,,,1,-0.28,开放申购,开放赎回,,,,
2019/4/22,1.796,1.796,,,1,-1.05,开放申购,开放赎回,,,,
2019/4/19,1.815,1.815,,,1,1.06,开放申购,开放赎回,,,,
2019/4/18,1.796,1.796,,,1,-0.28,开放申购,开放赎回,,,,
2019/4/17,1.801,1.801,,,1,0,开放申购,开放赎回,,,,
2019/4/16,1.801,1.801,,,1,1.64,开放申购,开放赎回,,,,
2019/4/15,1.772,1.772,,,1,-1.17,开放申购,开放赎回,,,,
2019/4/12,1.793,1.793,,,1,-0.72,开放申购,开放赎回,,,,
2019/4/11,1.806,1.806,,,1,-3.27,开放申购,开放赎回,,,,
2019/4/10,1.867,1.867,,,1,1.08,开放申购,开放赎回,,,,
2019/4/9,1.847,1.847,,,1,2.04,开放申购,开放赎回,,,,
2019/4/8,1.81,1.81,,,1,-0.77,开放申购,开放赎回,,,,
2019/4/4,1.824,1.824,,,1,-0.11,开放申购,开放赎回,,,,
2019/4/3,1.826,1.826,,,1,0.11,开放申购,开放赎回,,,,
2019/4/2,1.824,1.824,,,1,-1.19,开放申购,开放赎回,,,,
2019/4/1,1.846,1.846,,,1,1.71,开放申购,开放赎回,,,,
2019/3/29,1.815,1.815,,,1,2.95,开放申购,开放赎回,,,,
2019/3/28,1.763,1.763,,,1,-0.56,开放申购,开放赎回,,,,
2019/3/27,1.773,1.773,,,1,3.2,开放申购,开放赎回,,,,
2019/3/26,1.718,1.718,,,1,-1.32,开放申购,开放赎回,,,,
2019/3/25,1.741,1.741,,,1,-1.86,开放申购,开放赎回,,,,
2019/3/22,1.774,1.774,,,1,0.45,开放申购,开放赎回,,,,
2019/3/21,1.766,1.766,,,1,0.11,开放申购,开放赎回,,,,
2019/3/20,1.764,1.764,,,1,-0.34,开放申购,开放赎回,,,,
2019/3/19,1.77,1.77,,,1,-1.39,开放申购,开放赎回,,,,
2019/3/18,1.795,1.795,,,1,3.46,开放申购,开放赎回,,,,
2019/3/15,1.735,1.735,,,1,1.82,开放申购,开放赎回,,,,
2019/3/14,1.704,1.704,,,1,-0.23,开放申购,开放赎回,,,,
2019/3/13,1.708,1.708,,,1,-0.47,开放申购,开放赎回,,,,
2019/3/12,1.716,1.716,,,1,0.47,开放申购,开放赎回,,,,
2019/3/11,1.708,1.708,,,1,3.96,开放申购,开放赎回,,,,
2019/3/8,1.643,1.643,,,1,-0.84,开放申购,开放赎回,,,,
2019/3/7,1.657,1.657,,,1,-1.31,开放申购,开放赎回,,,,
2019/3/6,1.679,1.679,,,1,-0.18,开放申购,开放赎回,,,,
2019/3/5,1.682,1.682,,,1,0.66,开放申购,开放赎回,,,,
2019/3/4,1.671,1.671,,,1,1.7,开放申购,开放赎回,,,,
2019/3/1,1.643,1.643,,,1,0.43,开放申购,开放赎回,,,,
2019/2/28,1.636,1.636,,,1,2.44,开放申购,开放赎回,,,,
2019/2/27,1.597,1.597,,,1,-0.81,开放申购,开放赎回,,,,
2019/2/26,1.61,1.61,,,1,1.13,开放申购,开放赎回,,,,
2019/2/25,1.592,1.592,,,1,3.44,开放申购,开放赎回,,,,
2019/2/22,1.539,1.539,,,1,1.32,开放申购,开放赎回,,,,
2019/2/21,1.519,1.519,,,1,-0.26,开放申购,开放赎回,,,,
2019/2/20,1.523,1.523,,,1,-1.04,开放申购,开放赎回,,,,
2019/2/19,1.539,1.539,,,1,-1.22,开放申购,开放赎回,,,,
2019/2/18,1.558,1.558,,,1,2.97,开放申购,开放赎回,,,,
2019/2/15,1.513,1.513,,,1,-1.3,开放申购,开放赎回,,,,
2019/2/14,1.533,1.533,,,1,0.59,开放申购,开放赎回,,,,
2019/2/13,1.524,1.524,,,1,1.13,开放申购,开放赎回,,,,
2019/2/12,1.507,1.507,,,1,2.17,开放申购,开放赎回,,,,
2019/2/11,1.475,1.475,,,1,1.94,开放申购,开放赎回,,,,
2019/2/1,1.447,1.447,,,1,3.14,开放申购,开放赎回,,,,
2019/1/31,1.403,1.403,,,1,0.72,开放申购,开放赎回,,,,
2019/1/30,1.393,1.393,,,1,-0.92,开放申购,开放赎回,,,,
2019/1/29,1.406,1.406,,,1,0.43,开放申购,开放赎回,,,,
2019/1/28,1.4,1.4,,,1,-1.2,开放申购,开放赎回,,,,
2019/1/25,1.417,1.417,,,1,0.43,开放申购,开放赎回,,,,
2019/1/24,1.411,1.411,,,1,0.57,开放申购,开放赎回,,,,
2019/1/23,1.403,1.403,,,1,0,开放申购,开放赎回,,,,
2019/1/22,1.403,1.403,,,1,-1.61,开放申购,开放赎回,,,,
2019/1/21,1.426,1.426,,,1,0.71,开放申购,开放赎回,,,,
2019/1/18,1.416,1.416,,,1,2.53,开放申购,开放赎回,,,,
2019/1/17,1.381,1.381,,,1,-0.5,开放申购,开放赎回,,,,
2019/1/16,1.388,1.388,,,1,1.69,开放申购,开放赎回,,,,
2019/1/15,1.365,1.365,,,1,2.86,开放申购,开放赎回,,,,
2019/1/14,1.327,1.327,,,1,-2.14,开放申购,开放赎回,,,,
2019/1/11,1.356,1.356,,,1,-0.22,开放申购,开放赎回,,,,
2019/1/10,1.359,1.359,,,1,-0.44,开放申购,开放赎回,,,,
2019/1/9,1.365,1.365,,,1,0.66,开放申购,开放赎回,,,,
2019/1/8,1.356,1.356,,,1,-0.59,开放申购,开放赎回,,,,
2019/1/7,1.364,1.364,,,1,0.29,开放申购,开放赎回,,,,
2019/1/4,1.36,1.36,,,1,2.72,开放申购,开放赎回,,,,
2019/1/3,1.324,1.324,,,1,-1.12,开放申购,开放赎回,,,,
2019/1/2,1.339,1.339,,,1,-3.74,开放申购,开放赎回,,,,
2018/12/28,1.391,1.391,,,1,0.22,开放申购,开放赎回,,,,
2018/12/27,1.388,1.388,,,1,-0.79,开放申购,开放赎回,,,,
2018/12/26,1.399,1.399,,,1,-0.07,开放申购,开放赎回,,,,
2018/12/25,1.4,1.4,,,1,0.43,开放申购,开放赎回,,,,
2018/12/24,1.394,1.394,,,1,2.58,开放申购,开放赎回,,,,
2018/12/21,1.359,1.359,,,1,-1.38,开放申购,开放赎回,,,,
2018/12/20,1.378,1.378,,,1,-0.65,开放申购,开放赎回,,,,
2018/12/19,1.387,1.387,,,1,-2.8,开放申购,开放赎回,,,,
2018/12/18,1.427,1.427,,,1,-0.35,开放申购,开放赎回,,,,
2018/12/17,1.432,1.432,,,1,-1.78,开放申购,开放赎回,,,,
2018/12/14,1.458,1.458,,,1,-2.99,开放申购,开放赎回,,,,
2018/12/13,1.503,1.503,,,1,1.08,开放申购,开放赎回,,,,
2018/12/12,1.487,1.487,,,1,-0.6,开放申购,开放赎回,,,,
2018/12/11,1.496,1.496,,,1,0.67,开放申购,开放赎回,,,,
2018/12/10,1.486,1.486,,,1,-0.6,开放申购,开放赎回,,,,
2018/12/7,1.495,1.495,,,1,-2.99,开放申购,开放赎回,,,,
2018/12/6,1.541,1.541,,,1,-4.17,开放申购,开放赎回,,,,
2018/12/5,1.608,1.608,,,1,0.75,开放申购,开放赎回,,,,
2018/12/4,1.596,1.596,,,1,0.69,开放申购,开放赎回,,,,
2018/12/3,1.585,1.585,,,1,2.72,开放申购,开放赎回,,,,
2018/11/30,1.543,1.543,,,1,1.25,开放申购,开放赎回,,,,
2018/11/29,1.524,1.524,,,1,-0.97,开放申购,开放赎回,,,,
2018/11/28,1.539,1.539,,,1,0.92,开放申购,开放赎回,,,,
2018/11/27,1.525,1.525,,,1,0.13,开放申购,开放赎回,,,,
2018/11/26,1.523,1.523,,,1,-0.46,开放申购,开放赎回,,,,
2018/11/23,1.53,1.53,,,1,-1.73,开放申购,开放赎回,,,,
2018/11/22,1.557,1.557,,,1,0.45,开放申购,开放赎回,,,,
2018/11/21,1.55,1.55,,,1,1.51,开放申购,开放赎回,,,,
2018/11/20,1.527,1.527,,,1,-1.48,开放申购,开放赎回,,,,
2018/11/19,1.55,1.55,,,1,0,开放申购,开放赎回,,,,
2018/11/16,1.55,1.55,,,1,-0.7,开放申购,开放赎回,,,,
2018/11/15,1.561,1.561,,,1,0.58,开放申购,开放赎回,,,,
2018/11/14,1.552,1.552,,,1,-0.32,开放申购,开放赎回,,,,
2018/11/13,1.557,1.557,,,1,1.3,开放申购,开放赎回,,,,
2018/11/12,1.537,1.537,,,1,1.99,开放申购,开放赎回,,,,
2018/11/9,1.507,1.507,,,1,-0.86,开放申购,开放赎回,,,,
2018/11/8,1.52,1.52,,,1,-0.2,开放申购,开放赎回,,,,
2018/11/7,1.523,1.523,,,1,-0.33,开放申购,开放赎回,,,,
2018/11/6,1.528,1.528,,,1,0.26,开放申购,开放赎回,,,,
2018/11/5,1.524,1.524,,,1,-0.78,开放申购,开放赎回,,,,
2018/11/2,1.536,1.536,,,1,3.85,开放申购,开放赎回,,,,
2018/11/1,1.479,1.479,,,1,0.54,开放申购,开放赎回,,,,
2018/10/31,1.471,1.471,,,1,2.08,开放申购,开放赎回,,,,
2018/10/30,1.441,1.441,,,1,0.77,开放申购,开放赎回,,,,
2018/10/29,1.43,1.43,,,1,-1.65,开放申购,开放赎回,,,,
2018/10/26,1.454,1.454,,,1,-1.02,开放申购,开放赎回,,,,
2018/10/25,1.469,1.469,,,1,-0.27,开放申购,开放赎回,,,,
2018/10/24,1.473,1.473,,,1,-1.47,开放申购,开放赎回,,,,
2018/10/23,1.495,1.495,,,1,-1.06,开放申购,开放赎回,,,,
2018/10/22,1.511,1.511,,,1,4.5,开放申购,开放赎回,,,,
2018/10/19,1.446,1.446,,,1,3.51,开放申购,开放赎回,,,,
2018/10/18,1.397,1.397,,,1,-2.92,开放申购,开放赎回,,,,
2018/10/17,1.439,1.439,,,1,-0.21,开放申购,开放赎回,,,,
2018/10/16,1.442,1.442,,,1,-1.97,开放申购,开放赎回,,,,
2018/10/15,1.471,1.471,,,1,-0.88,开放申购,开放赎回,,,,
2018/10/12,1.484,1.484,,,1,0.07,开放申购,开放赎回,,,,
2018/10/11,1.483,1.483,,,1,-3.51,开放申购,开放赎回,,,,
2018/10/10,1.537,1.537,,,1,-0.9,开放申购,开放赎回,,,,
2018/10/9,1.551,1.551,,,1,-0.26,开放申购,开放赎回,,,,
2018/10/8,1.555,1.555,,,1,-3.24,开放申购,开放赎回,,,,
2018/9/28,1.607,1.607,,,1,0.94,开放申购,开放赎回,,,,
2018/9/27,1.592,1.592,,,1,0.57,开放申购,开放赎回,,,,
2018/9/26,1.583,1.583,,,1,1.09,开放申购,开放赎回,,,,
2018/9/25,1.566,1.566,,,1,-0.13,开放申购,开放赎回,,,,
2018/9/21,1.568,1.568,,,1,2.15,开放申购,开放赎回,,,,
2018/9/20,1.535,1.535,,,1,-0.45,开放申购,开放赎回,,,,
2018/9/19,1.542,1.542,,,1,0.98,开放申购,开放赎回,,,,
2018/9/18,1.527,1.527,,,1,1.53,开放申购,开放赎回,,,,
2018/9/17,1.504,1.504,,,1,-1.57,开放申购,开放赎回,,,,
2018/9/14,1.528,1.528,,,1,-0.39,开放申购,开放赎回,,,,
2018/9/13,1.534,1.534,,,1,-1.67,开放申购,开放赎回,,,,
2018/9/12,1.56,1.56,,,1,-2.32,开放申购,开放赎回,,,,
2018/9/11,1.597,1.597,,,1,0.38,开放申购,开放赎回,,,,
2018/9/10,1.591,1.591,,,1,-1.3,开放申购,开放赎回,,,,
2018/9/7,1.612,1.612,,,1,1.58,开放申购,开放赎回,,,,
2018/9/6,1.587,1.587,,,1,-0.87,开放申购,开放赎回,,,,
2018/9/5,1.601,1.601,,,1,-0.93,开放申购,开放赎回,,,,
2018/9/4,1.616,1.616,,,1,0.37,开放申购,开放赎回,,,,
2018/9/3,1.61,1.61,,,1,0,开放申购,开放赎回,,,,
2018/8/31,1.61,1.61,,,1,-1.59,开放申购,开放赎回,,,,
2018/8/30,1.636,1.636,,,1,-1.39,开放申购,开放赎回,,,,
2018/8/29,1.659,1.659,,,1,-0.36,开放申购,开放赎回,,,,
2018/8/28,1.665,1.665,,,1,-0.18,开放申购,开放赎回,,,,
2018/8/27,1.668,1.668,,,1,3.28,开放申购,开放赎回,,,,
2018/8/24,1.615,1.615,,,1,0.44,开放申购,开放赎回,,,,
2018/8/23,1.608,1.608,,,1,0.5,开放申购,开放赎回,,,,
2018/8/22,1.6,1.6,,,1,-0.44,开放申购,开放赎回,,,,
2018/8/21,1.607,1.607,,,1,3.34,开放申购,开放赎回,,,,
2018/8/20,1.555,1.555,,,1,-1.08,开放申购,开放赎回,,,,
2018/8/17,1.572,1.572,,,1,-3.32,开放申购,开放赎回,,,,
2018/8/16,1.626,1.626,,,1,-0.06,开放申购,开放赎回,,,,
2018/8/15,1.627,1.627,,,1,-2.98,开放申购,开放赎回,,,,
2018/8/14,1.677,1.677,,,1,-0.24,开放申购,开放赎回,,,,
2018/8/13,1.681,1.681,,,1,0.96,开放申购,开放赎回,,,,
2018/8/10,1.665,1.665,,,1,1.9,开放申购,开放赎回,,,,
2018/8/9,1.634,1.634,,,1,3.55,开放申购,开放赎回,,,,
2018/8/8,1.578,1.578,,,1,-2.17,开放申购,开放赎回,,,,
2018/8/7,1.613,1.613,,,1,1.96,开放申购,开放赎回,,,,
2018/8/6,1.582,1.582,,,1,-3.3,开放申购,开放赎回,,,,
2018/8/3,1.636,1.636,,,1,-2.79,开放申购,开放赎回,,,,
2018/8/2,1.683,1.683,,,1,0.06,开放申购,开放赎回,,,,
2018/8/1,1.682,1.682,,,1,-1.46,开放申购,开放赎回,,,,
2018/7/31,1.707,1.707,,,1,0.35,开放申购,开放赎回,,,,
2018/7/30,1.701,1.701,,,1,-3.13,开放申购,开放赎回,,,,
