日期,单位净值,LJJZ,SDATE,ACTUALSYI,NAVTYPE,净值增长量,SGZT,SHZT,FHFCZ,FHFCBZ,DTYPE,FHSP
2018/7/27,1.756,1.756,,,1,-0.57,开放申购,开放赎回,,,,
2018/7/26,1.766,1.766,,,1,-1.01,开放申购,开放赎回,,,,
2018/7/25,1.784,1.784,,,1,1.59,开放申购,开放赎回,,,,
2018/7/24,1.756,1.756,,,1,1.15,开放申购,开放赎回,,,,
2018/7/23,1.736,1.736,,,1,-4.56,开放申购,开放赎回,,,,
2018/7/20,1.819,1.819,,,1,0.33,开放申购,开放赎回,,,,
2018/7/19,1.813,1.813,,,1,-1.84,开放申购,开放赎回,,,,
2018/7/18,1.847,1.847,,,1,-0.16,开放申购,开放赎回,,,,
2018/7/17,1.85,1.85,,,1,-1.23,开放申购,开放赎回,,,,
2018/7/16,1.873,1.873,,,1,0.43,开放申购,开放赎回,,,,
2018/7/13,1.865,1.865,,,1,1.52,开放申购,开放赎回,,,,
2018/7/12,1.837,1.837,,,1,2.17,开放申购,开放赎回,,,,
2018/7/11,1.798,1.798,,,1,-0.17,开放申购,开放赎回,,,,
2018/7/10,1.801,1.801,,,1,0.9,开放申购,开放赎回,,,,
2018/7/9,1.785,1.785,,,1,3.84,开放申购,开放赎回,,,,
2018/7/6,1.719,1.719,,,1,-0.17,开放申购,开放赎回,,,,
2018/7/5,1.722,1.722,,,1,-2.21,开放申购,开放赎回,,,,
2018/7/4,1.761,1.761,,,1,-1.57,开放申购,开放赎回,,,,
2018/7/3,1.789,1.789,,,1,-0.89,开放申购,开放赎回,,,,
2018/7/2,1.805,1.805,,,1,-0.28,开放申购,开放赎回,,,,
2018/6/29,1.81,1.81,,,1,3.9,开放申购,开放赎回,,,,
2018/6/28,1.742,1.742,,,1,-1.64,开放申购,开放赎回,,,,
2018/6/27,1.771,1.771,,,1,-2.59,开放申购,开放赎回,,,,
2018/6/26,1.818,1.818,,,1,-0.44,开放申购,开放赎回,,,,
2018/6/25,1.826,1.826,,,1,0.33,开放申购,开放赎回,,,,
2018/6/22,1.82,1.82,,,1,0.78,开放申购,开放赎回,,,,
2018/6/21,1.806,1.806,,,1,-0.06,开放申购,开放赎回,,,,
2018/6/20,1.807,1.807,,,1,2.55,开放申购,开放赎回,,,,
2018/6/19,1.762,1.762,,,1,-2.38,开放申购,开放赎回,,,,
2018/6/15,1.805,1.805,,,1,-1.04,开放申购,开放赎回,,,,
2018/6/14,1.824,1.824,,,1,-0.76,开放申购,开放赎回,,,,
2018/6/13,1.838,1.838,,,1,-1.24,开放申购,开放赎回,,,,
2018/6/12,1.861,1.861,,,1,1.64,开放申购,开放赎回,,,,
2018/6/11,1.831,1.831,,,1,-2.45,开放申购,开放赎回,,,,
2018/6/8,1.877,1.877,,,1,-0.27,开放申购,开放赎回,,,,
2018/6/7,1.882,1.882,,,1,-1.36,开放申购,开放赎回,,,,
2018/6/6,1.908,1.908,,,1,0.69,开放申购,开放赎回,,,,
2018/6/5,1.895,1.895,,,1,2.99,开放申购,开放赎回,,,,
2018/6/4,1.84,1.84,,,1,-0.11,开放申购,开放赎回,,,,
2018/6/1,1.842,1.842,,,1,-3.05,开放申购,开放赎回,,,,
2018/5/31,1.9,1.9,,,1,2.37,开放申购,开放赎回,,,,
2018/5/30,1.856,1.856,,,1,-1.01,开放申购,开放赎回,,,,
2018/5/29,1.875,1.875,,,1,-3.94,开放申购,开放赎回,,,,
2018/5/28,1.952,1.952,,,1,1.04,开放申购,开放赎回,,,,
2018/5/25,1.932,1.932,,,1,0.99,开放申购,开放赎回,,,,
2018/5/24,1.913,1.913,,,1,0.42,开放申购,开放赎回,,,,
2018/5/23,1.905,1.905,,,1,-0.42,开放申购,开放赎回,,,,
2018/5/22,1.913,1.913,,,1,2.3,开放申购,开放赎回,,,,
2018/5/21,1.87,1.87,,,1,0.21,开放申购,开放赎回,,,,
2018/5/18,1.866,1.866,,,1,0.54,开放申购,开放赎回,,,,
2018/5/17,1.856,1.856,,,1,-1.69,开放申购,开放赎回,,,,
2018/5/16,1.888,1.888,,,1,0.75,开放申购,开放赎回,,,,
2018/5/15,1.874,1.874,,,1,1.79,开放申购,开放赎回,,,,
2018/5/14,1.841,1.841,,,1,0.33,开放申购,开放赎回,,,,
2018/5/11,1.835,1.835,,,1,-2.45,开放申购,开放赎回,,,,
2018/5/10,1.881,1.881,,,1,1.84,开放申购,开放赎回,,,,
2018/5/9,1.847,1.847,,,1,0.44,开放申购,开放赎回,,,,
2018/5/8,1.839,1.839,,,1,-0.7,开放申购,开放赎回,,,,
2018/5/7,1.852,1.852,,,1,2.09,开放申购,开放赎回,,,,
2018/5/4,1.814,1.814,,,1,1.51,开放申购,开放赎回,,,,
2018/5/3,1.787,1.787,,,1,-0.28,开放申购,开放赎回,,,,
2018/5/2,1.792,1.792,,,1,0.73,开放申购,开放赎回,,,,
2018/4/27,1.779,1.779,,,1,1.77,开放申购,开放赎回,,,,
2018/4/26,1.748,1.748,,,1,-1.41,开放申购,开放赎回,,,,
2018/4/25,1.773,1.773,,,1,2.25,开放申购,开放赎回,,,,
2018/4/24,1.734,1.734,,,1,2.42,开放申购,开放赎回,,,,
2018/4/23,1.693,1.693,,,1,-1.23,开放申购,开放赎回,,,,
2018/4/20,1.714,1.714,,,1,-0.92,开放申购,开放赎回,,,,
2018/4/19,1.73,1.73,,,1,0.7,开放申购,开放赎回,,,,
2018/4/18,1.718,1.718,,,1,0.7,开放申购,开放赎回,,,,
2018/4/17,1.706,1.706,,,1,-2.4,开放申购,开放赎回,,,,
2018/4/16,1.748,1.748,,,1,0.69,开放申购,开放赎回,,,,
2018/4/13,1.736,1.736,,,1,-2.42,开放申购,开放赎回,,,,
2018/4/12,1.779,1.779,,,1,0.57,开放申购,开放赎回,,,,
2018/4/11,1.769,1.769,,,1,-0.28,开放申购,开放赎回,,,,
2018/4/10,1.774,1.774,,,1,1.08,开放申购,开放赎回,,,,
2018/4/9,1.755,1.755,,,1,0.57,开放申购,开放赎回,,,,
2018/4/4,1.745,1.745,,,1,-0.23,开放申购,开放赎回,,,,
2018/4/3,1.749,1.749,,,1,0.17,开放申购,开放赎回,,,,
2018/4/2,1.746,1.746,,,1,-0.85,开放申购,开放赎回,,,,
2018/3/30,1.761,1.761,,,1,3.04,开放申购,开放赎回,,,,
2018/3/29,1.709,1.709,,,1,-1.04,开放申购,开放赎回,,,,
2018/3/28,1.727,1.727,,,1,-1.26,开放申购,开放赎回,,,,
2018/3/27,1.749,1.749,,,1,1.1,开放申购,开放赎回,,,,
2018/3/26,1.73,1.73,,,1,2.91,开放申购,开放赎回,,,,
2018/3/23,1.681,1.681,,,1,-2.15,开放申购,开放赎回,,,,
2018/3/22,1.718,1.718,,,1,-1.15,开放申购,开放赎回,,,,
2018/3/21,1.738,1.738,,,1,-1.19,开放申购,开放赎回,,,,
2018/3/20,1.759,1.759,,,1,2.27,开放申购,开放赎回,,,,
2018/3/19,1.72,1.72,,,1,2.56,开放申购,开放赎回,,,,
2018/3/16,1.677,1.677,,,1,-0.36,开放申购,开放赎回,,,,
2018/3/15,1.683,1.683,,,1,0.24,开放申购,开放赎回,,,,
2018/3/14,1.679,1.679,,,1,-0.53,开放申购,开放赎回,,,,
2018/3/13,1.688,1.688,,,1,-1.52,开放申购,开放赎回,,,,
2018/3/12,1.714,1.714,,,1,1.18,开放申购,开放赎回,,,,
2018/3/9,1.694,1.694,,,1,0.59,开放申购,开放赎回,,,,
2018/3/8,1.684,1.684,,,1,2.75,开放申购,开放赎回,,,,
2018/3/7,1.639,1.639,,,1,-0.55,开放申购,开放赎回,,,,
2018/3/6,1.648,1.648,,,1,2.42,开放申购,开放赎回,,,,
2018/3/5,1.609,1.609,,,1,0.69,开放申购,开放赎回,,,,
2018/3/2,1.598,1.598,,,1,-0.62,开放申购,开放赎回,,,,
2018/3/1,1.608,1.608,,,1,1.2,开放申购,开放赎回,,,,
2018/2/28,1.589,1.589,,,1,-0.5,开放申购,开放赎回,,,,
2018/2/27,1.597,1.597,,,1,-0.37,开放申购,开放赎回,,,,
2018/2/26,1.603,1.603,,,1,1.39,开放申购,开放赎回,,,,
2018/2/23,1.581,1.581,,,1,0.19,开放申购,开放赎回,,,,
2018/2/22,1.578,1.578,,,1,1.61,开放申购,开放赎回,,,,
2018/2/14,1.553,1.553,,,1,0.39,开放申购,开放赎回,,,,
2018/2/13,1.547,1.547,,,1,0.85,开放申购,开放赎回,,,,
2018/2/12,1.534,1.534,,,1,3.02,开放申购,开放赎回,,,,
2018/2/9,1.489,1.489,,,1,-2.68,开放申购,开放赎回,,,,
2018/2/8,1.53,1.53,,,1,1.46,开放申购,开放赎回,,,,
2018/2/7,1.508,1.508,,,1,-0.92,开放申购,开放赎回,,,,
2018/2/6,1.522,1.522,,,1,-3.43,开放申购,开放赎回,,,,
2018/2/5,1.576,1.576,,,1,-1.19,开放申购,开放赎回,,,,
2018/2/2,1.595,1.595,,,1,0.13,开放申购,开放赎回,,,,
2018/2/1,1.593,1.593,,,1,-1.67,开放申购,开放赎回,,,,
2018/1/31,1.62,1.62,,,1,0.06,开放申购,开放赎回,,,,
2018/1/30,1.619,1.619,,,1,0.12,开放申购,开放赎回,,,,
2018/1/29,1.617,1.617,,,1,-2.12,开放申购,开放赎回,,,,
2018/1/26,1.652,1.652,,,1,0,开放申购,开放赎回,,,,
2018/1/25,1.652,1.652,,,1,-1.08,开放申购,开放赎回,,,,
2018/1/24,1.67,1.67,,,1,0.18,开放申购,开放赎回,,,,
2018/1/23,1.667,1.667,,,1,-0.3,开放申购,开放赎回,,,,
2018/1/22,1.672,1.672,,,1,1.64,开放申购,开放赎回,,,,
2018/1/19,1.645,1.645,,,1,-0.66,开放申购,开放赎回,,,,
2018/1/18,1.656,1.656,,,1,-0.3,开放申购,开放赎回,,,,
2018/1/17,1.661,1.661,,,1,-0.48,开放申购,开放赎回,,,,
2018/1/16,1.669,1.669,,,1,1.21,开放申购,开放赎回,,,,
2018/1/15,1.649,1.649,,,1,-1.32,开放申购,开放赎回,,,,
2018/1/12,1.671,1.671,,,1,0.42,开放申购,开放赎回,,,,
2018/1/11,1.664,1.664,,,1,0.12,开放申购,开放赎回,,,,
2018/1/10,1.662,1.662,,,1,-0.89,开放申购,开放赎回,,,,
2018/1/9,1.677,1.677,,,1,1.7,开放申购,开放赎回,,,,
2018/1/8,1.649,1.649,,,1,0.43,开放申购,开放赎回,,,,
2018/1/5,1.642,1.642,,,1,-0.48,开放申购,开放赎回,,,,
2018/1/4,1.65,1.65,,,1,0.67,开放申购,开放赎回,,,,
2018/1/3,1.639,1.639,,,1,0.68,开放申购,开放赎回,,,,
2018/1/2,1.628,1.628,,,1,0.18,开放申购,开放赎回,,,,
2017/12/29,1.625,1.625,,,1,0.81,开放申购,开放赎回,,,,
2017/12/28,1.612,1.612,,,1,0.44,开放申购,开放赎回,,,,
2017/12/27,1.605,1.605,,,1,-1.65,开放申购,开放赎回,,,,
2017/12/26,1.632,1.632,,,1,-0.43,开放申购,开放赎回,,,,
2017/12/25,1.639,1.639,,,1,0.06,开放申购,开放赎回,,,,
2017/12/22,1.638,1.638,,,1,0.18,开放申购,开放赎回,,,,
2017/12/21,1.635,1.635,,,1,1.62,开放申购,开放赎回,,,,
2017/12/20,1.609,1.609,,,1,0.06,开放申购,开放赎回,,,,
2017/12/19,1.608,1.608,,,1,1.2,开放申购,开放赎回,,,,
2017/12/18,1.589,1.589,,,1,-0.44,开放申购,开放赎回,,,,
2017/12/15,1.596,1.596,,,1,-1.54,开放申购,开放赎回,,,,
2017/12/14,1.621,1.621,,,1,0.37,开放申购,开放赎回,,,,
2017/12/13,1.615,1.615,,,1,0.69,开放申购,开放赎回,,,,
2017/12/12,1.604,1.604,,,1,-0.68,开放申购,开放赎回,,,,
2017/12/11,1.615,1.615,,,1,3,开放申购,开放赎回,,,,
2017/12/8,1.568,1.568,,,1,1.16,开放申购,开放赎回,,,,
2017/12/7,1.55,1.55,,,1,-0.06,开放申购,开放赎回,,,,
2017/12/6,1.551,1.551,,,1,0.39,开放申购,开放赎回,,,,
2017/12/5,1.545,1.545,,,1,-1.21,开放申购,开放赎回,,,,
2017/12/4,1.564,1.564,,,1,0.77,开放申购,开放赎回,,,,
2017/12/1,1.552,1.552,,,1,0.71,开放申购,开放赎回,,,,
2017/11/30,1.541,1.541,,,1,-0.52,开放申购,开放赎回,,,,
2017/11/29,1.549,1.549,,,1,-1.09,开放申购,开放赎回,,,,
2017/11/28,1.566,1.566,,,1,1.1,开放申购,开放赎回,,,,
2017/11/27,1.549,1.549,,,1,-1.27,开放申购,开放赎回,,,,
2017/11/24,1.569,1.569,,,1,0.06,开放申购,开放赎回,,,,
2017/11/23,1.568,1.568,,,1,-3.69,开放申购,开放赎回,,,,
2017/11/22,1.628,1.628,,,1,-0.97,开放申购,开放赎回,,,,
2017/11/21,1.644,1.644,,,1,0,开放申购,开放赎回,,,,
2017/11/20,1.644,1.644,,,1,1.54,开放申购,开放赎回,,,,
2017/11/17,1.619,1.619,,,1,-1.88,开放申购,开放赎回,,,,
2017/11/16,1.65,1.65,,,1,1.79,开放申购,开放赎回,,,,
2017/11/15,1.621,1.621,,,1,0.12,开放申购,开放赎回,,,,
2017/11/14,1.619,1.619,,,1,-1.94,开放申购,开放赎回,,,,
2017/11/13,1.651,1.651,,,1,-0.06,开放申购,开放赎回,,,,
2017/11/10,1.652,1.652,,,1,0.67,开放申购,开放赎回,,,,
2017/11/9,1.641,1.641,,,1,0.55,开放申购,开放赎回,,,,
2017/11/8,1.632,1.632,,,1,-1.21,开放申购,开放赎回,,,,
2017/11/7,1.652,1.652,,,1,-0.12,开放申购,开放赎回,,,,
2017/11/6,1.654,1.654,,,1,3.57,开放申购,开放赎回,,,,
2017/11/3,1.597,1.597,,,1,0.25,开放申购,开放赎回,,,,
2017/11/2,1.593,1.593,,,1,0.19,开放申购,开放赎回,,,,
2017/11/1,1.59,1.59,,,1,-0.25,开放申购,开放赎回,,,,
2017/10/31,1.594,1.594,,,1,-0.13,开放申购,开放赎回,,,,
2017/10/30,1.596,1.596,,,1,-0.81,开放申购,开放赎回,,,,
2017/10/27,1.609,1.609,,,1,0.37,开放申购,开放赎回,,,,
2017/10/26,1.603,1.603,,,1,-1.11,开放申购,开放赎回,,,,
2017/10/25,1.621,1.621,,,1,1.44,开放申购,开放赎回,,,,
2017/10/24,1.598,1.598,,,1,0.31,开放申购,开放赎回,,,,
2017/10/23,1.593,1.593,,,1,1.85,开放申购,开放赎回,,,,
2017/10/20,1.564,1.564,,,1,-0.19,开放申购,开放赎回,,,,
2017/10/19,1.567,1.567,,,1,0.71,开放申购,开放赎回,,,,
2017/10/18,1.556,1.556,,,1,1.17,开放申购,开放赎回,,,,
2017/10/17,1.538,1.538,,,1,0.33,开放申购,开放赎回,,,,
2017/10/16,1.533,1.533,,,1,-0.39,开放申购,开放赎回,,,,
2017/10/13,1.539,1.539,,,1,0.07,开放申购,开放赎回,,,,
2017/10/12,1.538,1.538,,,1,0.46,开放申购,开放赎回,,,,
2017/10/11,1.531,1.531,,,1,0.66,开放申购,开放赎回,,,,
2017/10/10,1.521,1.521,,,1,1.4,开放申购,开放赎回,,,,
2017/10/9,1.5,1.5,,,1,1.49,开放申购,开放赎回,,,,
2017/9/29,1.478,1.478,,,1,0.2,开放申购,开放赎回,,,,
2017/9/28,1.475,1.475,,,1,0.82,开放申购,开放赎回,,,,
2017/9/27,1.463,1.463,,,1,0,开放申购,开放赎回,,,,
2017/9/26,1.463,1.463,,,1,-0.34,开放申购,开放赎回,,,,
2017/9/25,1.468,1.468,,,1,1.1,开放申购,开放赎回,,,,
2017/9/22,1.452,1.452,,,1,0,开放申购,开放赎回,,,,
2017/9/21,1.452,1.452,,,1,-0.14,开放申购,开放赎回,,,,
2017/9/20,1.454,1.454,,,1,0.21,开放申购,开放赎回,,,,
2017/9/19,1.451,1.451,,,1,0,开放申购,开放赎回,,,,
2017/9/18,1.451,1.451,,,1,0.76,开放申购,开放赎回,,,,
2017/9/15,1.44,1.44,,,1,0.35,开放申购,开放赎回,,,,
2017/9/14,1.435,1.435,,,1,0.21,开放申购,开放赎回,,,,
2017/9/13,1.432,1.432,,,1,0.42,开放申购,开放赎回,,,,
2017/9/12,1.426,1.426,,,1,-0.28,开放申购,开放赎回,,,,
2017/9/11,1.43,1.43,,,1,-0.76,开放申购,开放赎回,,,,
2017/9/8,1.441,1.441,,,1,0.42,开放申购,开放赎回,,,,
2017/9/7,1.435,1.435,,,1,0.21,开放申购,开放赎回,,,,
2017/9/6,1.432,1.432,,,1,-0.14,开放申购,开放赎回,,,,
2017/9/5,1.434,1.434,,,1,0.35,开放申购,开放赎回,,,,
2017/9/4,1.429,1.429,,,1,0.49,开放申购,开放赎回,,,,
2017/9/1,1.422,1.422,,,1,0.42,开放申购,开放赎回,,,,
2017/8/31,1.416,1.416,,,1,-0.49,开放申购,开放赎回,,,,
2017/8/30,1.423,1.423,,,1,-0.21,开放申购,开放赎回,,,,
2017/8/29,1.426,1.426,,,1,-0.77,开放申购,开放赎回,,,,
2017/8/28,1.437,1.437,,,1,0.28,开放申购,开放赎回,,,,
2017/8/25,1.433,1.433,,,1,0.56,开放申购,开放赎回,,,,
2017/8/24,1.425,1.425,,,1,-0.77,开放申购,开放赎回,,,,
2017/8/23,1.436,1.436,,,1,-0.62,开放申购,开放赎回,,,,
2017/8/22,1.445,1.445,,,1,-0.07,开放申购,开放赎回,,,,
2017/8/21,1.446,1.446,,,1,0.7,开放申购,开放赎回,,,,
2017/8/18,1.436,1.436,,,1,0.91,开放申购,开放赎回,,,,
2017/8/17,1.423,1.423,,,1,0.14,开放申购,开放赎回,,,,
2017/8/16,1.421,1.421,,,1,-0.7,开放申购,开放赎回,,,,
2017/8/15,1.431,1.431,,,1,0.14,开放申购,开放赎回,,,,
2017/8/14,1.429,1.429,,,1,1.35,开放申购,开放赎回,,,,
2017/8/11,1.41,1.41,,,1,-0.42,开放申购,开放赎回,,,,
2017/8/10,1.416,1.416,,,1,0.5,开放申购,开放赎回,,,,
2017/8/9,1.409,1.409,,,1,1.59,开放申购,开放赎回,,,,
2017/8/8,1.387,1.387,,,1,0.22,开放申购,开放赎回,,,,
2017/8/7,1.384,1.384,,,1,1.17,开放申购,开放赎回,,,,
2017/8/4,1.368,1.368,,,1,-0.22,开放申购,开放赎回,,,,
2017/8/3,1.371,1.371,,,1,-0.58,开放申购,开放赎回,,,,
2017/8/2,1.379,1.379,,,1,-0.86,开放申购,开放赎回,,,,
2017/8/1,1.391,1.391,,,1,0.36,开放申购,开放赎回,,,,
2017/7/31,1.386,1.386,,,1,0.95,开放申购,开放赎回,,,,
2017/7/28,1.373,1.373,,,1,0.96,开放申购,开放赎回,,,,
2017/7/27,1.36,1.36,,,1,0.15,开放申购,开放赎回,,,,
2017/7/26,1.358,1.358,,,1,-0.95,开放申购,开放赎回,,,,
2017/7/25,1.371,1.371,,,1,0,开放申购,开放赎回,,,,
2017/7/24,1.371,1.371,,,1,0.07,开放申购,开放赎回,,,,
2017/7/21,1.37,1.37,,,1,0.15,开放申购,开放赎回,,,,
2017/7/20,1.368,1.368,,,1,0.29,开放申购,开放赎回,,,,
2017/7/19,1.364,1.364,,,1,1.49,开放申购,开放赎回,,,,
2017/7/18,1.344,1.344,,,1,-0.22,开放申购,开放赎回,,,,
2017/7/17,1.347,1.347,,,1,-2.32,开放申购,开放赎回,,,,
2017/7/14,1.379,1.379,,,1,-0.07,开放申购,开放赎回,,,,
2017/7/13,1.38,1.38,,,1,0.58,开放申购,开放赎回,,,,
2017/7/12,1.372,1.372,,,1,-0.65,开放申购,开放赎回,,,,
2017/7/11,1.381,1.381,,,1,-0.07,开放申购,开放赎回,,,,
2017/7/10,1.382,1.382,,,1,-1.07,开放申购,开放赎回,,,,
2017/7/7,1.397,1.397,,,1,-0.71,开放申购,开放赎回,,,,
2017/7/6,1.407,1.407,,,1,-0.78,开放申购,开放赎回,,,,
2017/7/5,1.418,1.418,,,1,0.64,开放申购,开放赎回,,,,
2017/7/4,1.409,1.409,,,1,-1.19,开放申购,开放赎回,,,,
2017/7/3,1.426,1.426,,,1,-0.56,开放申购,开放赎回,,,,
2017/6/30,1.434,1.434,,,1,0.56,开放申购,开放赎回,,,,
2017/6/29,1.426,1.426,,,1,0.85,开放申购,开放赎回,,,,
2017/6/28,1.414,1.414,,,1,-1.12,开放申购,开放赎回,,,,
2017/6/27,1.43,1.43,,,1,0.42,开放申购,开放赎回,,,,
2017/6/26,1.424,1.424,,,1,1.57,开放申购,开放赎回,,,,
2017/6/23,1.402,1.402,,,1,0.79,开放申购,开放赎回,,,,
2017/6/22,1.391,1.391,,,1,-1.42,开放申购,开放赎回,,,,
2017/6/21,1.411,1.411,,,1,1.29,开放申购,开放赎回,,,,
2017/6/20,1.393,1.393,,,1,-0.71,开放申购,开放赎回,,,,
2017/6/19,1.403,1.403,,,1,0.86,开放申购,开放赎回,,,,
2017/6/16,1.391,1.391,,,1,-0.22,开放申购,开放赎回,,,,
2017/6/15,1.394,1.394,,,1,0.22,开放申购,开放赎回,,,,
2017/6/14,1.391,1.391,,,1,-1.14,开放申购,开放赎回,,,,
2017/6/13,1.407,1.407,,,1,0.36,开放申购,开放赎回,,,,
2017/6/12,1.402,1.402,,,1,0.72,开放申购,开放赎回,,,,
2017/6/9,1.392,1.392,,,1,0.29,开放申购,开放赎回,,,,
2017/6/8,1.388,1.388,,,1,0.8,开放申购,开放赎回,,,,
2017/6/7,1.377,1.377,,,1,1.55,开放申购,开放赎回,,,,
2017/6/6,1.356,1.356,,,1,0.67,开放申购,开放赎回,,,,
2017/6/5,1.347,1.347,,,1,-0.37,开放申购,开放赎回,,,,
2017/6/2,1.352,1.352,,,1,-0.59,开放申购,开放赎回,,,,
2017/6/1,1.36,1.36,,,1,0.15,开放申购,开放赎回,,,,
2017/5/31,1.358,1.358,,,1,0.44,开放申购,开放赎回,,,,
2017/5/26,1.352,1.352,,,1,-0.44,开放申购,开放赎回,,,,
2017/5/25,1.358,1.358,,,1,-0.07,开放申购,开放赎回,,,,
2017/5/24,1.359,1.359,,,1,0.3,开放申购,开放赎回,,,,
2017/5/23,1.355,1.355,,,1,-0.44,开放申购,开放赎回,,,,
2017/5/22,1.361,1.361,,,1,-0.15,开放申购,开放赎回,,,,
2017/5/19,1.363,1.363,,,1,-0.07,开放申购,开放赎回,,,,
2017/5/18,1.364,1.364,,,1,0.07,开放申购,开放赎回,,,,
2017/5/17,1.363,1.363,,,1,-0.73,开放申购,开放赎回,,,,
2017/5/16,1.373,1.373,,,1,1.4,开放申购,开放赎回,,,,
2017/5/15,1.354,1.354,,,1,1.58,开放申购,开放赎回,,,,
2017/5/12,1.333,1.333,,,1,0.53,开放申购,开放赎回,,,,
2017/5/11,1.326,1.326,,,1,0.45,开放申购,开放赎回,,,,
2017/5/10,1.32,1.32,,,1,-0.75,开放申购,开放赎回,,,,
2017/5/9,1.33,1.33,,,1,-0.37,开放申购,开放赎回,,,,
2017/5/8,1.335,1.335,,,1,-0.52,开放申购,开放赎回,,,,
2017/5/5,1.342,1.342,,,1,-0.37,开放申购,开放赎回,,,,
2017/5/4,1.347,1.347,,,1,-0.37,开放申购,开放赎回,,,,
2017/5/3,1.352,1.352,,,1,-0.15,开放申购,开放赎回,,,,
2017/5/2,1.354,1.354,,,1,-0.07,开放申购,开放赎回,,,,
2017/4/28,1.355,1.355,,,1,-0.51,开放申购,开放赎回,,,,
2017/4/27,1.362,1.362,,,1,0.81,开放申购,开放赎回,,,,
2017/4/26,1.351,1.351,,,1,-0.3,开放申购,开放赎回,,,,
2017/4/25,1.355,1.355,,,1,0.3,开放申购,开放赎回,,,,
2017/4/24,1.351,1.351,,,1,-1.03,开放申购,开放赎回,,,,
2017/4/21,1.365,1.365,,,1,-0.29,开放申购,开放赎回,,,,
2017/4/20,1.369,1.369,,,1,1.71,开放申购,开放赎回,,,,
2017/4/19,1.346,1.346,,,1,0.22,开放申购,开放赎回,,,,
2017/4/18,1.343,1.343,,,1,0.75,开放申购,开放赎回,,,,
2017/4/17,1.333,1.333,,,1,-0.08,开放申购,开放赎回,,,,
2017/4/14,1.334,1.334,,,1,-0.89,开放申购,开放赎回,,,,
2017/4/13,1.346,1.346,,,1,0.82,开放申购,开放赎回,,,,
2017/4/12,1.335,1.335,,,1,-0.15,开放申购,开放赎回,,,,
2017/4/11,1.337,1.337,,,1,-0.45,开放申购,开放赎回,,,,
2017/4/10,1.343,1.343,,,1,-0.96,开放申购,开放赎回,,,,
2017/4/7,1.356,1.356,,,1,-0.22,开放申购,开放赎回,,,,
2017/4/6,1.359,1.359,,,1,0.22,开放申购,开放赎回,,,,
2017/4/5,1.356,1.356,,,1,0.59,开放申购,开放赎回,,,,
2017/3/31,1.348,1.348,,,1,0.6,开放申购,开放赎回,,,,
2017/3/30,1.34,1.34,,,1,-0.67,开放申购,开放赎回,,,,
2017/3/29,1.349,1.349,,,1,-0.52,开放申购,开放赎回,,,,
2017/3/28,1.356,1.356,,,1,-0.15,开放申购,开放赎回,,,,
2017/3/27,1.358,1.358,,,1,-0.8,开放申购,开放赎回,,,,
2017/3/24,1.369,1.369,,,1,0.15,开放申购,开放赎回,,,,
